0, 104.0
1, 105.0
2, 105.0
3, 105.0
4, 105.0
5, 105.0
6, 105.0
7, 105.0
8, 105.0
9, 105.0
10, 105.0
11, 105.0
12, 106.0
13, 106.0
14, 106.0
15, 106.0
16, 106.0
17, 106.0
18, 107.0
19, 107.0
20, 107.0
21, 107.0
22, 107.0
23, 107.0
24, 107.0
25, 108.0
26, 108.0
27, 108.0
28, 108.0
29, 108.0
30, 109.0
31, 109.0
32, 109.0
33, 109.0
34, 109.0
35, 109.0
36, 109.0
37, 109.0
38, 109.0
39, 110.0
40, 111.0
41, 112.0
42, 112.0
43, 112.0
44, 112.0
45, 112.0
46, 112.0
47, 112.0
48, 113.0
49, 113.0
50, 113.0
51, 113.0
52, 114.0
53, 115.0
54, 115.0
55, 115.0
56, 115.0
57, 115.0
58, 115.0
59, 115.0
60, 115.0
61, 115.0
62, 116.0
63, 116.0
64, 116.0
65, 116.0
66, 116.0
67, 116.0
68, 116.0
69, 116.0
70, 117.0
71, 117.0
72, 117.0
73, 117.0
74, 118.0
75, 118.0
76, 118.0
77, 118.0
78, 118.0
79, 119.0
80, 119.0
81, 120.0
82, 120.0
83, 121.0
84, 122.0
85, 122.0
86, 122.0
87, 122.0
88, 122.0
89, 122.0
90, 123.0
91, 123.0
92, 123.0
93, 123.0
94, 123.0
95, 123.0
96, 124.0
97, 124.0
98, 124.0
99, 124.0
100, 124.0
101, 124.0
102, 124.0
103, 124.0
104, 124.0
105, 124.0
106, 125.0
107, 125.0
108, 125.0
109, 125.0
110, 126.0
111, 126.0
112, 126.0
113, 126.0
114, 126.0
115, 126.0
116, 127.0
117, 127.0
118, 128.0
119, 128.0
120, 129.0
121, 129.0
122, 129.0
123, 130.0
124, 131.0
125, 131.0
126, 131.0
127, 132.0
128, 132.0
129, 133.0
130, 133.0
131, 134.0
132, 134.0
133, 134.0
134, 134.0
135, 134.0
136, 135.0
137, 135.0
138, 136.0
139, 136.0
140, 136.0
141, 136.0
142, 136.0
143, 136.0
144, 137.0
145, 137.0
146, 137.0
147, 137.0
148, 137.0
149, 137.0
150, 137.0
151, 137.0
152, 137.0
153, 138.0
154, 138.0
155, 138.0
156, 138.0
157, 138.0
158, 138.0
159, 138.0
160, 138.0
161, 138.0
162, 138.0
163, 138.0
164, 138.0
165, 139.0
166, 139.0
167, 139.0
168, 139.0
169, 139.0
170, 139.0
171, 139.0
172, 139.0
173, 139.0
174, 139.0
175, 140.0
176, 140.0
177, 140.0
178, 140.0
179, 140.0
180, 140.0
181, 140.0
182, 140.0
183, 140.0
184, 141.0
185, 141.0
186, 141.0
187, 141.0
188, 141.0
189, 141.0
190, 141.0
191, 142.0
192, 142.0
193, 142.0
194, 142.0
195, 142.0
196, 142.0
197, 142.0
198, 142.0
199, 142.0
200, 142.0
201, 142.0
202, 142.0
203, 142.0
204, 142.0
205, 142.0
206, 142.0
207, 143.0
208, 143.0
209, 143.0
210, 143.0
211, 143.0
212, 143.0
213, 143.0
214, 143.0
215, 144.0
216, 145.0
217, 146.0
218, 146.0
219, 146.0
220, 146.0
221, 146.0
222, 146.0
223, 146.0
224, 146.0
225, 146.0
226, 146.0
227, 146.0
228, 147.0
229, 147.0
230, 147.0
231, 147.0
232, 147.0
233, 147.0
234, 148.0
235, 149.0
236, 149.0
237, 149.0
238, 150.0
239, 150.0
240, 150.0
241, 150.0
242, 151.0
243, 152.0
244, 152.0
245, 152.0
246, 152.0
247, 152.0
248, 153.0
249, 153.0
250, 153.0
251, 153.0
252, 153.0
253, 153.0
254, 153.0
255, 153.0
256, 153.0
257, 153.0
258, 153.0
259, 153.0
260, 153.0
261, 153.0
262, 153.0
263, 153.0
264, 153.0
265, 153.0
266, 153.0
267, 153.0
268, 153.0
269, 154.0
270, 154.0
271, 154.0
272, 154.0
273, 154.0
274, 154.0
275, 154.0
276, 154.0
277, 154.0
278, 154.0
279, 154.0
280, 154.0
281, 154.0
282, 154.0
283, 155.0
284, 155.0
285, 155.0
286, 155.0
287, 155.0
288, 155.0
289, 155.0
290, 155.0
291, 156.0
292, 156.0
293, 157.0
294, 157.0
295, 157.0
296, 158.0
297, 159.0
298, 159.0
299, 159.0
