0, 229.0
1, 234.0
2, 234.0
3, 234.0
4, 231.0
5, 227.0
6, 224.0
7, 239.0
8, 230.0
9, 225.0
10, 225.0
11, 227.0
12, 229.0
13, 229.0
14, 229.0
15, 231.0
16, 234.0
17, 231.0
18, 237.0
19, 238.0
20, 234.0
21, 234.0
22, 242.0
23, 242.0
24, 239.0
25, 242.0
26, 241.0
27, 239.0
28, 239.0
29, 239.0
30, 240.0
31, 234.0
32, 235.0
33, 242.0
34, 242.0
35, 242.0
36, 244.0
37, 244.0
38, 244.0
39, 241.0
40, 244.0
41, 242.0
42, 242.0
43, 239.0
44, 246.0
45, 246.0
46, 246.0
47, 241.0
48, 241.0
49, 241.0
50, 241.0
51, 243.0
52, 242.0
53, 245.0
54, 242.0
55, 244.0
56, 243.0
57, 247.0
58, 245.0
59, 245.0
60, 246.0
61, 246.0
62, 246.0
63, 246.0
64, 246.0
65, 244.0
66, 248.0
67, 248.0
68, 248.0
69, 246.0
70, 246.0
71, 246.0
72, 244.0
73, 245.0
74, 246.0
75, 245.0
76, 246.0
77, 247.0
78, 247.0
79, 247.0
80, 247.0
81, 247.0
82, 247.0
83, 247.0
84, 249.0
85, 245.0
86, 246.0
87, 249.0
88, 249.0
89, 245.0
90, 245.0
91, 245.0
92, 248.0
93, 246.0
94, 248.0
95, 248.0
96, 246.0
97, 248.0
98, 247.0
99, 249.0
100, 249.0
101, 249.0
102, 249.0
103, 249.0
104, 249.0
105, 249.0
106, 249.0
107, 249.0
108, 251.0
109, 253.0
110, 251.0
111, 254.0
112, 251.0
113, 255.0
114, 249.0
115, 249.0
116, 249.0
117, 249.0
118, 252.0
119, 252.0
120, 252.0
121, 252.0
122, 254.0
123, 252.0
124, 252.0
125, 252.0
126, 252.0
127, 253.0
128, 253.0
129, 256.0
130, 256.0
131, 259.0
132, 258.0
133, 259.0
134, 259.0
135, 259.0
136, 259.0
137, 258.0
138, 255.0
139, 257.0
140, 257.0
141, 257.0
142, 259.0
143, 259.0
144, 258.0
145, 257.0
146, 259.0
147, 253.0
148, 254.0
149, 255.0
150, 255.0
151, 257.0
152, 253.0
153, 253.0
154, 256.0
155, 258.0
156, 257.0
157, 255.0
158, 255.0
159, 256.0
160, 256.0
161, 257.0
162, 257.0
163, 257.0
164, 257.0
165, 259.0
166, 255.0
167, 256.0
168, 256.0
169, 253.0
170, 257.0
171, 258.0
172, 258.0
173, 258.0
174, 258.0
175, 255.0
176, 257.0
177, 257.0
178, 257.0
179, 256.0
180, 257.0
181, 257.0
182, 259.0
183, 259.0
184, 259.0
185, 259.0
186, 261.0
187, 261.0
188, 261.0
189, 260.0
190, 260.0
191, 263.0
192, 263.0
193, 259.0
194, 263.0
