0, 0.04220791685170513
1, 0.04439068555360786
2, 0.041071677129833145
3, 0.04037506769275919
4, 0.04506318054280483
5, 0.044255644231201034
6, 0.04628389537014868
7, 0.04752584530038295
8, 0.04849051151154297
9, 0.04778044662540547
10, 0.04694838714306771
11, 0.04939082814407966
12, 0.047301141679390986
13, 0.04758580430711317
14, 0.048597204757490846
15, 0.047307272851497266
16, 0.053469863445825126
17, 0.047060189730610345
18, 0.05129664494054316
19, 0.04952689364142976
20, 0.046691764120997216
21, 0.04798709073550388
22, 0.0505232757500523
23, 0.052413468388630334
24, 0.05317493072865831
25, 0.05802685076290533
26, 0.05519842081540622
27, 0.054531752396714886
28, 0.05468093124946273
29, 0.05906927815750139
30, 0.056785576940833686
31, 0.05141907908011488
32, 0.05386470205080005
33, 0.057358786131373324
34, 0.06055312922160898
35, 0.055666879636440694
36, 0.054582100618624986
37, 0.05245996538269284
38, 0.056000418222870274
39, 0.052014936818261935
40, 0.054036083225498736
41, 0.057980391601169766
42, 0.05333188498379703
43, 0.05577798389889163
44, 0.05667315889383396
45, 0.05330237274441857
46, 0.06365091338788895
47, 0.05396765297700713
48, 0.06243891825580382
49, 0.05587586972517155
50, 0.050611445406496
51, 0.05990715957667627
52, 0.049977582223904325
53, 0.06264706661686416
54, 0.05340374980136908
55, 0.05786871286419038
56, 0.06005267053676623
57, 0.05968571197638728
58, 0.05616505808683816
59, 0.05280227814800961
60, 0.05188759054817319
61, 0.05380795091985048
62, 0.05919389284169411
63, 0.05938739312867641
64, 0.06174578803911788
65, 0.0631958168474325
66, 0.059906336202188916
67, 0.05669373544419666
68, 0.061410765318750636
69, 0.060804994840301184
70, 0.06020572003741454
71, 0.06005839592229935
72, 0.06197586488752686
73, 0.06274045718831696
74, 0.06288065925995251
75, 0.06367443616436126
76, 0.05794009252628658
77, 0.06098974791676926
78, 0.06305842521759171
79, 0.05847944860778676
80, 0.05385914601395304
81, 0.05861226327661972
82, 0.06165828829501447
83, 0.059122977082316876
84, 0.06327849477149407
85, 0.06170882628871803
86, 0.06484627771536032
87, 0.05896463506894702
88, 0.0580670921658555
89, 0.06484420047865982
90, 0.061787855141545674
91, 0.06483422014493319
92, 0.060282564263620435
93, 0.06575825644977913
94, 0.05924673814467499
95, 0.065083285791233
96, 0.0644922122574627
97, 0.05920598803767337
98, 0.059460050039820564
99, 0.06033874753061988
100, 0.06460349706918082
101, 0.061079234308354
102, 0.0632313624033144
103, 0.06455987339087112
104, 0.05843192568141652
105, 0.06101093034589424
106, 0.06543458167759794
107, 0.0605412646699108
108, 0.062137411265142946
109, 0.06547622735805539
110, 0.060535526040039866
111, 0.06088922379343148
112, 0.06247990622156629
113, 0.06409197883146364
114, 0.0633568097420461
115, 0.06256862494761366
116, 0.06469079833029492
117, 0.06773316132204626
118, 0.06481734573871878
119, 0.0644843947799348
120, 0.06347110311920817
121, 0.06448808744748684
122, 0.06046238145877858
123, 0.06584633578825361
124, 0.06606175928146607
125, 0.06256520209158226
126, 0.0634413140359336
127, 0.06614388149632121
128, 0.06713600509375162
129, 0.0687687719516174
130, 0.06816851269099887
131, 0.07071009130303835
132, 0.07065482186894607
133, 0.0679656871717456
134, 0.0654896784475309
135, 0.06473460059452939
136, 0.07016445940691865
137, 0.06437796237485323
138, 0.06666665890684204
139, 0.06732584093108146
140, 0.06987976815406646
141, 0.07367183814283493
142, 0.0758567667629636
143, 0.07375432500007598
144, 0.06958924755549624
145, 0.06996954511601952
146, 0.07402295440477002
147, 0.06757637325825885
148, 0.07045336966542892
149, 0.06735706583111804
150, 0.06979164057642352
151, 0.07711095948948286
152, 0.07327779446364369
153, 0.0730142777945573
154, 0.0740549010201804
155, 0.07071626355250915
156, 0.07565530007638963
157, 0.06901015322783448
158, 0.0753292510944426
159, 0.06778793973632061
160, 0.07332275365186705
161, 0.06972093886458508
162, 0.07330027226541118
