0, 104.0
1, 103.0
2, 103.0
3, 103.0
4, 102.0
5, 101.0
6, 101.0
7, 102.0
8, 101.0
9, 101.0
10, 102.0
11, 103.0
12, 103.0
13, 103.0
14, 103.0
15, 104.0
16, 104.0
17, 104.0
18, 104.0
19, 103.0
20, 103.0
21, 103.0
22, 103.0
23, 104.0
24, 104.0
25, 105.0
26, 105.0
27, 105.0
28, 105.0
29, 105.0
30, 106.0
31, 105.0
32, 105.0
33, 106.0
34, 105.0
35, 105.0
36, 105.0
37, 105.0
38, 105.0
39, 105.0
40, 106.0
41, 107.0
42, 107.0
43, 107.0
44, 107.0
45, 107.0
46, 107.0
47, 107.0
48, 107.0
49, 107.0
50, 106.0
51, 107.0
52, 107.0
53, 106.0
54, 107.0
55, 107.0
56, 107.0
57, 108.0
58, 108.0
59, 108.0
60, 109.0
61, 109.0
62, 110.0
63, 109.0
64, 109.0
65, 109.0
66, 109.0
67, 109.0
68, 109.0
69, 110.0
70, 111.0
71, 112.0
72, 112.0
73, 113.0
74, 114.0
75, 113.0
76, 112.0
77, 112.0
78, 113.0
79, 113.0
80, 113.0
81, 114.0
82, 114.0
83, 115.0
84, 115.0
85, 116.0
86, 117.0
87, 117.0
88, 118.0
89, 118.0
90, 117.0
91, 117.0
92, 117.0
93, 117.0
94, 118.0
95, 119.0
96, 119.0
97, 119.0
98, 119.0
99, 119.0
100, 119.0
101, 119.0
102, 119.0
103, 119.0
104, 120.0
105, 120.0
106, 120.0
107, 120.0
108, 120.0
109, 120.0
110, 120.0
111, 121.0
112, 121.0
113, 122.0
114, 122.0
115, 122.0
116, 122.0
117, 122.0
118, 122.0
119, 122.0
120, 122.0
121, 122.0
122, 122.0
123, 122.0
124, 122.0
125, 122.0
126, 122.0
127, 122.0
128, 122.0
129, 122.0
130, 123.0
131, 123.0
132, 124.0
133, 124.0
134, 124.0
135, 125.0
136, 125.0
137, 126.0
138, 126.0
139, 126.0
140, 126.0
141, 126.0
142, 126.0
143, 126.0
144, 126.0
145, 126.0
146, 126.0
147, 126.0
148, 126.0
149, 126.0
150, 126.0
151, 127.0
152, 127.0
153, 127.0
154, 127.0
155, 127.0
156, 127.0
157, 127.0
158, 128.0
159, 128.0
160, 128.0
161, 129.0
162, 129.0
163, 129.0
164, 129.0
165, 129.0
166, 129.0
167, 129.0
168, 130.0
169, 130.0
170, 130.0
171, 130.0
172, 130.0
173, 131.0
174, 131.0
175, 131.0
176, 131.0
177, 131.0
178, 131.0
179, 132.0
180, 132.0
181, 132.0
182, 132.0
183, 132.0
184, 132.0
185, 132.0
186, 132.0
187, 133.0
188, 134.0
189, 135.0
190, 135.0
191, 135.0
192, 135.0
193, 135.0
194, 135.0
195, 135.0
196, 135.0
197, 135.0
198, 135.0
199, 135.0
200, 135.0
201, 135.0
202, 135.0
203, 135.0
204, 135.0
205, 135.0
206, 136.0
207, 137.0
208, 137.0
209, 137.0
210, 138.0
211, 138.0
212, 138.0
213, 138.0
214, 138.0
215, 138.0
216, 139.0
217, 139.0
218, 140.0
219, 140.0
220, 140.0
221, 140.0
222, 140.0
223, 140.0
224, 140.0
225, 140.0
226, 140.0
227, 140.0
228, 140.0
229, 141.0
230, 141.0
231, 141.0
232, 141.0
233, 141.0
234, 142.0
235, 142.0
236, 142.0
237, 142.0
238, 142.0
239, 142.0
240, 142.0
241, 142.0
242, 142.0
243, 143.0
244, 143.0
245, 143.0
246, 143.0
247, 143.0
248, 143.0
249, 143.0
250, 144.0
251, 144.0
252, 144.0
253, 144.0
254, 144.0
255, 144.0
256, 144.0
257, 144.0
258, 144.0
259, 145.0
260, 145.0
261, 145.0
262, 145.0
263, 145.0
264, 145.0
265, 145.0
266, 145.0
267, 145.0
268, 145.0
269, 145.0
270, 145.0
271, 145.0
272, 145.0
273, 145.0
274, 146.0
275, 147.0
276, 147.0
277, 147.0
278, 147.0
279, 147.0
280, 147.0
281, 147.0
282, 147.0
283, 147.0
284, 147.0
285, 147.0
286, 148.0
287, 148.0
288, 149.0
289, 149.0
290, 149.0
291, 149.0
292, 149.0
293, 150.0
294, 150.0
295, 150.0
296, 150.0
297, 150.0
298, 150.0
299, 150.0
